n,predicted_prime_at,is_prime,is_prime_next,Phi_cent,Phi_choice,Spike_basic,RuptureSpike,Peak_ok,GateC,FinalSpike
4972,4973,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
4978,4979,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
4980,4981,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
4986,4987,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
4992,4993,False,True,0.996020260492041,0.996020260492041,True,True,True,True,True
4996,4997,False,False,0.992961559285328,0.992961559285328,True,True,True,False,False
4998,4999,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
5002,5003,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5008,5009,False,True,0.995770982433312,0.995770982433312,True,True,True,True,True
5010,5011,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
5016,5017,False,False,0.995384824216099,0.995384824216099,True,True,True,False,False
5020,5021,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5022,5023,False,True,0.996200814111262,0.996200814111262,True,True,True,True,True
5026,5027,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
5028,5029,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5038,5039,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
5040,5041,False,False,0.996129952133619,0.996129952133619,True,True,True,False,False
5050,5051,False,True,0.994306628710858,0.994306628710858,True,True,True,True,True
5052,5053,False,False,0.995523906408952,0.995523906408952,True,True,True,False,False
5056,5057,False,False,0.995585501858736,0.995585501858736,True,True,True,False,False
5058,5059,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
5062,5063,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
5068,5069,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
5070,5071,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
5076,5077,False,True,0.995388579953886,0.995388579953886,True,True,True,True,True
5080,5081,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
5082,5083,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
5086,5087,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
5092,5093,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5098,5099,False,True,0.994311255587160,0.994311255587160,True,True,True,True,True
5100,5101,False,True,0.996197718631179,0.996197718631179,True,True,True,True,True
5106,5107,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
5110,5111,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
5112,5113,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
5118,5119,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
5122,5123,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
5128,5129,False,False,0.995121951219512,0.995121951219512,True,True,True,False,False
5136,5137,False,False,0.995388579953886,0.995388579953886,True,True,True,False,False
5140,5141,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
5142,5143,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
5146,5147,False,True,0.993495934959350,0.993495934959350,True,True,True,True,True
5148,5149,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
5152,5153,False,True,0.995813953488372,0.995813953488372,True,True,True,True,True
5160,5161,False,False,0.995384824216099,0.995384824216099,True,True,True,False,False
5166,5167,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
5170,5171,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
5176,5177,False,False,0.993906154783669,0.993906154783669,True,True,True,False,False
5178,5179,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5182,5183,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
5188,5189,False,True,0.994041170097508,0.994041170097508,True,True,True,True,True
5190,5191,False,False,0.995520260639381,0.995520260639381,True,True,True,False,False
5196,5197,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
5202,5203,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5206,5207,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
5208,5209,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
5212,5213,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
5218,5219,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
5220,5221,False,False,0.995655715449362,0.995655715449362,True,True,True,False,False
5226,5227,False,True,0.994707917769184,0.994707917769184,True,True,True,True,True
5230,5231,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
5232,5233,False,True,0.996200814111262,0.996200814111262,True,True,True,True,True
5236,5237,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
5238,5239,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
5248,5249,False,False,0.995527546249238,0.995527546249238,True,True,True,False,False
5250,5251,False,False,0.995655715449362,0.995655715449362,True,True,True,False,False
5260,5261,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
5262,5263,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5266,5267,False,False,0.990267639902676,0.990267639902676,True,True,True,False,False
5268,5269,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5272,5273,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
5278,5279,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
5280,5281,False,True,0.996333265430841,0.996333265430841,True,True,True,True,True
5286,5287,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
5290,5291,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
5292,5293,False,False,0.995581909080339,0.995581909080339,True,True,True,False,False
5296,5297,False,True,0.995446414051065,0.995446414051065,True,True,True,True,True
5302,5303,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
5308,5309,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
5310,5311,False,False,0.995764092538286,0.995764092538286,True,True,True,False,False
5316,5317,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5320,5321,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
5322,5323,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5328,5329,False,False,0.995813953488372,0.995813953488372,True,True,True,False,False
5332,5333,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
5338,5339,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
5346,5347,False,True,0.996046051866496,0.996046051866496,True,True,True,True,True
5350,5351,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
5352,5353,False,False,0.995767540289761,0.995767540289761,True,True,True,False,False
5356,5357,False,False,0.993901199430779,0.993901199430779,True,True,True,False,False
5358,5359,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
5362,5363,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
5370,5371,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
5376,5377,False,False,0.995767540289761,0.995767540289761,True,True,True,False,False
5380,5381,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5386,5387,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
5388,5389,False,False,0.995523906408952,0.995523906408952,True,True,True,False,False
5392,5393,False,True,0.995446414051065,0.995446414051065,True,True,True,True,True
5398,5399,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
5400,5401,False,False,0.996133102676300,0.996133102676300,True,True,True,False,False
5406,5407,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
5412,5413,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
5416,5417,False,True,0.994716521032310,0.994716521032310,True,True,True,True,True
5418,5419,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
5422,5423,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
5428,5429,False,False,0.993901199430779,0.993901199430779,True,True,True,False,False
5430,5431,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
5436,5437,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
5440,5441,False,True,0.995726930511751,0.995726930511751,True,True,True,True,True
5442,5443,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
5446,5447,False,False,0.992955838526145,0.992955838526145,True,True,True,False,False
5448,5449,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
5458,5459,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
5460,5461,False,False,0.995652173913044,0.995652173913044,True,True,True,False,False
5470,5471,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5472,5473,False,False,0.996133102676300,0.996133102676300,True,True,True,False,False
5476,5477,False,True,0.994716521032310,0.994716521032310,True,True,True,True,True
5478,5479,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
5482,5483,False,True,0.991883116883117,0.991883116883117,True,True,True,True,True
5488,5489,False,False,0.995585501858736,0.995585501858736,True,True,True,False,False
5490,5491,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
5496,5497,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5500,5501,False,True,0.995388579953886,0.995388579953886,True,True,True,True,True
5502,5503,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
5506,5507,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
5512,5513,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5518,5519,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
5520,5521,False,True,0.996275171691305,0.996275171691305,True,True,True,True,True
5526,5527,False,True,0.994712222900142,0.994712222900142,True,True,True,True,True
5530,5531,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
5532,5533,False,False,0.995523906408952,0.995523906408952,True,True,True,False,False
5538,5539,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
5542,5543,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
5548,5549,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
5556,5557,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5560,5561,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5562,5563,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
5566,5567,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
5568,5569,False,True,0.996133102676300,0.996133102676300,True,True,True,True,True
5572,5573,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5580,5581,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
5586,5587,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
5590,5591,False,True,0.993896236012208,0.993896236012208,True,True,True,True,True
5596,5597,False,False,0.994041170097508,0.994041170097508,True,True,True,False,False
5598,5599,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5602,5603,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
5608,5609,False,False,0.994311255587160,0.994311255587160,True,True,True,False,False
5610,5611,False,False,0.995435278774046,0.995435278774046,True,True,True,False,False
5616,5617,False,False,0.995929995929996,0.995929995929996,True,True,True,False,False
5622,5623,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
5626,5627,False,False,0.992416034669556,0.992416034669556,True,True,True,False,False
5628,5629,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
5632,5633,False,False,0.996095656417765,0.996095656417765,True,True,True,False,False
5638,5639,False,True,0.994311255587160,0.994311255587160,True,True,True,True,True
5640,5641,False,True,0.996197718631179,0.996197718631179,True,True,True,True,True
5646,5647,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5650,5651,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5652,5653,False,True,0.996092478020189,0.996092478020189,True,True,True,True,True
5656,5657,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5658,5659,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
5668,5669,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
5670,5671,False,False,0.996042830540037,0.996042830540037,True,True,True,False,False
5680,5681,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5682,5683,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
5686,5687,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
5688,5689,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
5692,5693,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
5698,5699,False,False,0.994301994301994,0.994301994301994,True,True,True,False,False
5700,5701,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
5706,5707,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
5710,5711,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
5712,5713,False,False,0.996042830540037,0.996042830540037,True,True,True,False,False
5716,5717,False,True,0.994041170097508,0.994041170097508,True,True,True,True,True
5722,5723,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
5728,5729,False,False,0.995392329583955,0.995392329583955,True,True,True,False,False
5730,5731,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
5736,5737,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
5740,5741,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
5742,5743,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
5748,5749,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
5752,5753,False,False,0.993906154783669,0.993906154783669,True,True,True,False,False
5758,5759,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
5766,5767,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5770,5771,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
5772,5773,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
5776,5777,False,False,0.994851646118412,0.994851646118412,True,True,True,False,False
5778,5779,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
5782,5783,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5790,5791,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
5796,5797,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
5800,5801,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
5806,5807,False,True,0.991883116883117,0.991883116883117,True,True,True,True,True
5808,5809,False,False,0.996046051866496,0.996046051866496,True,True,True,False,False
5812,5813,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
5818,5819,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
5820,5821,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
5826,5827,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
5832,5833,False,False,0.995662781241529,0.995662781241529,True,True,True,False,False
5836,5837,False,False,0.994041170097508,0.994041170097508,True,True,True,False,False
5838,5839,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
5842,5843,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
5848,5849,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
5850,5851,False,True,0.996197718631179,0.996197718631179,True,True,True,True,True
5856,5857,False,True,0.996046051866496,0.996046051866496,True,True,True,True,True
5860,5861,False,True,0.994306628710858,0.994306628710858,True,True,True,True,True
5862,5863,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
5866,5867,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
5868,5869,False,True,0.996092478020189,0.996092478020189,True,True,True,True,True
5878,5879,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
5880,5881,False,True,0.996275171691305,0.996275171691305,True,True,True,True,True
5890,5891,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
5892,5893,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5896,5897,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
5898,5899,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5902,5903,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
5908,5909,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
5910,5911,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
5916,5917,False,False,0.994789122292786,0.994789122292786,True,True,True,False,False
5920,5921,False,False,0.995813953488372,0.995813953488372,True,True,True,False,False
5922,5923,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
5926,5927,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
5932,5933,False,False,0.994041170097508,0.994041170097508,True,True,True,False,False
5938,5939,False,True,0.994311255587160,0.994311255587160,True,True,True,True,True
5940,5941,False,False,0.996042830540037,0.996042830540037,True,True,True,False,False
5946,5947,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
5950,5951,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
5952,5953,False,True,0.996133102676300,0.996133102676300,True,True,True,True,True
5958,5959,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
5962,5963,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
5968,5969,False,False,0.994473342002601,0.994473342002601,True,True,True,False,False
5976,5977,False,False,0.995388579953886,0.995388579953886,True,True,True,False,False
5980,5981,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
5982,5983,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
5986,5987,False,True,0.993495934959350,0.993495934959350,True,True,True,True,True
5988,5989,False,False,0.995523906408952,0.995523906408952,True,True,True,False,False
5992,5993,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
6000,6001,False,False,0.995929995929996,0.995929995929996,True,True,True,False,False
6006,6007,False,True,0.995760639165172,0.995760639165172,True,True,True,True,True
6010,6011,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6016,6017,False,False,0.995730405611467,0.995730405611467,True,True,True,False,False
6018,6019,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
6022,6023,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
6028,6029,False,True,0.994712222900142,0.994712222900142,True,True,True,True,True
6030,6031,False,False,0.995764092538286,0.995764092538286,True,True,True,False,False
6036,6037,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6042,6043,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
6046,6047,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
6048,6049,False,False,0.996200814111262,0.996200814111262,True,True,True,False,False
6052,6053,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
6058,6059,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
6060,6061,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
6066,6067,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
6070,6071,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
6072,6073,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
6076,6077,False,False,0.993820133355017,0.993820133355017,True,True,True,False,False
6078,6079,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6088,6089,False,True,0.995527546249238,0.995527546249238,True,True,True,True,True
6090,6091,False,True,0.996086105675147,0.996086105675147,True,True,True,True,True
6100,6101,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
6102,6103,False,False,0.995767540289761,0.995767540289761,True,True,True,False,False
6106,6107,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
6108,6109,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
6112,6113,False,True,0.995392329583955,0.995392329583955,True,True,True,True,True
6118,6119,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
6120,6121,False,True,0.996042830540037,0.996042830540037,True,True,True,True,True
6126,6127,False,False,0.992955838526145,0.992955838526145,True,True,True,False,False
6130,6131,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
6132,6133,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
6136,6137,False,False,0.994793361535958,0.994793361535958,True,True,True,False,False
6142,6143,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
6148,6149,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
6150,6151,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
6156,6157,False,False,0.995813953488372,0.995813953488372,True,True,True,False,False
6160,6161,False,False,0.995810543465612,0.995810543465612,True,True,True,False,False
6162,6163,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
6168,6169,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
6172,6173,False,True,0.994041170097508,0.994041170097508,True,True,True,True,True
6178,6179,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
6186,6187,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
6190,6191,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
6192,6193,False,False,0.995813953488372,0.995813953488372,True,True,True,False,False
6196,6197,False,True,0.994041170097508,0.994041170097508,True,True,True,True,True
6198,6199,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
6202,6203,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
6210,6211,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
6216,6217,False,True,0.995655715449362,0.995655715449362,True,True,True,True,True
6220,6221,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6226,6227,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
6228,6229,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
6232,6233,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
6238,6239,False,False,0.990267639902676,0.990267639902676,True,True,True,False,False
6240,6241,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
6246,6247,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
6252,6253,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
6256,6257,False,True,0.995388579953886,0.995388579953886,True,True,True,True,True
6258,6259,False,False,0.995520260639381,0.995520260639381,True,True,True,False,False
6262,6263,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6268,6269,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
6270,6271,False,True,0.996086105675147,0.996086105675147,True,True,True,True,True
6276,6277,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6280,6281,False,False,0.994793361535958,0.994793361535958,True,True,True,False,False
6282,6283,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
6286,6287,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
6288,6289,False,False,0.995929995929996,0.995929995929996,True,True,True,False,False
6298,6299,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6300,6301,False,True,0.996275171691305,0.996275171691305,True,True,True,True,True
6310,6311,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
6312,6313,False,False,0.995767540289761,0.995767540289761,True,True,True,False,False
6316,6317,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
6318,6319,False,False,0.996046051866496,0.996046051866496,True,True,True,False,False
6322,6323,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
6328,6329,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6330,6331,False,False,0.995520260639381,0.995520260639381,True,True,True,False,False
6336,6337,False,True,0.996020260492041,0.996020260492041,True,True,True,True,True
6340,6341,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
6342,6343,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
6346,6347,False,False,0.992955838526145,0.992955838526145,True,True,True,False,False
6352,6353,False,True,0.995446414051065,0.995446414051065,True,True,True,True,True
6358,6359,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6360,6361,False,True,0.996197718631179,0.996197718631179,True,True,True,True,True
6366,6367,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
6370,6371,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
6372,6373,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
6378,6379,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6382,6383,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
6388,6389,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
6396,6397,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
6400,6401,False,False,0.995608685045133,0.995608685045133,True,True,True,False,False
6402,6403,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
6406,6407,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
6408,6409,False,False,0.995388579953886,0.995388579953886,True,True,True,False,False
6412,6413,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
6420,6421,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
6426,6427,False,True,0.995655715449362,0.995655715449362,True,True,True,True,True
6430,6431,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
6436,6437,False,False,0.992961559285328,0.992961559285328,True,True,True,False,False
6438,6439,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
6442,6443,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
6448,6449,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
6450,6451,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
6456,6457,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
6462,6463,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
6466,6467,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
6468,6469,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
6472,6473,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
6478,6479,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
6480,6481,False,True,0.996020260492041,0.996020260492041,True,True,True,True,True
6486,6487,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
6490,6491,False,True,0.994707917769184,0.994707917769184,True,True,True,True,True
6492,6493,False,False,0.995523906408952,0.995523906408952,True,True,True,False,False
6496,6497,False,False,0.995581909080339,0.995581909080339,True,True,True,False,False
6498,6499,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
6508,6509,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
6510,6511,False,False,0.995435278774046,0.995435278774046,True,True,True,False,False
6520,6521,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
6522,6523,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
6526,6527,False,False,0.992955838526145,0.992955838526145,True,True,True,False,False
6528,6529,False,True,0.996200814111262,0.996200814111262,True,True,True,True,True
6532,6533,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
6538,6539,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
6540,6541,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
6546,6547,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
6550,6551,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6552,6553,False,True,0.996275171691305,0.996275171691305,True,True,True,True,True
6556,6557,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
6562,6563,False,True,0.991876523151909,0.991876523151909,True,True,True,True,True
6568,6569,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
6570,6571,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
6576,6577,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
6580,6581,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
6582,6583,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
6588,6589,False,False,0.995659251220836,0.995659251220836,True,True,True,False,False
6592,6593,False,False,0.995353699616680,0.995353699616680,True,True,True,False,False
6598,6599,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
6606,6607,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
6610,6611,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
6612,6613,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
6616,6617,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
6618,6619,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6622,6623,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
6630,6631,False,False,0.995435278774046,0.995435278774046,True,True,True,False,False
6636,6637,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
6640,6641,False,False,0.995659251220836,0.995659251220836,True,True,True,False,False
6646,6647,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
6648,6649,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
6652,6653,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
6658,6659,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
